序号,时间,半长轴,星下点经度(°),异常值,控制状态,日期
375,2021-03-18 20:00:47,42248.7368,10.0994,0,0,2021-03-18
376,2021-03-20 03:53:22,42248.6258,8.8818,0,0,2021-03-20
377,2021-03-20 20:14:15,42248.5656,7.8757,0,0,2021-03-20
378,2021-03-21 02:21:59,42248.5464,7.5292,0,0,2021-03-21
379,2021-03-21 04:10:59,42248.5427,7.8369,0,0,2021-03-21
380,2021-03-21 20:08:42,42248.4895,6.8312,0,0,2021-03-21
381,2021-03-22 02:37:31,42248.4681,6.5075,0,0,2021-03-22
382,2021-03-23 20:35:42,42248.339,4.5419,0,0,2021-03-23
383,2021-03-24 02:06:46,42248.3188,4.2508,0,0,2021-03-24
384,2021-03-24 20:13:42,42248.261,3.5906,0,0,2021-03-24
385,2021-03-24 21:28:42,42248.2556,3.2068,0,0,2021-03-24
386,2021-03-25 20:48:02,42248.188,2.3388,0,0,2021-03-25
387,2021-03-26 07:08:12,42248.1604,2.2101,0,0,2021-03-26
388,2021-03-26 19:11:37,42248.1325,1.7698,0,0,2021-03-26
389,2021-03-27 07:35:05,42248.1058,1.0217,0,0,2021-03-27
390,2021-03-27 21:01:34,42248.0728,0.1317,0,0,2021-03-27
391,2021-03-28 02:53:08,42248.0604,0.1269,0,0,2021-03-28
392,2021-03-28 19:24:50,42248.0235,-0.4293,0,0,2021-03-28
393,2021-03-28 21:08:21,42248.0218,-0.9698,0,0,2021-03-28
394,2021-03-29 21:14:59,42247.9745,-2.0691,0,0,2021-03-29
395,2021-03-30 19:38:35,42247.9345,-2.631,0,0,2021-03-30
396,2021-03-30 21:21:46,42247.9342,-3.1679,0,0,2021-03-30
397,2021-03-31 07:41:57,42247.9159,-3.2784,0,0,2021-03-31
398,2021-03-31 21:28:32,42247.8967,-4.2648,0,0,2021-03-31
399,2021-04-01 21:35:21,42247.868,-5.3612,0,0,2021-04-01
400,2021-04-02 07:55:24,42247.8564,-5.4732,0,0,2021-04-02
401,2021-04-02 19:58:53,42247.846,-5.9325,0,0,2021-04-02
402,2021-04-03 08:02:12,42247.8356,-6.5709,0,0,2021-04-03
403,2021-04-03 20:05:34,42247.8246,-7.032,0,0,2021-04-03
404,2021-04-04 20:47:26,42247.8131,-8.3195,0,0,2021-04-04
405,2021-04-05 19:30:01,42247.8015,-8.9775,0,0,2021-04-05
406,2021-04-07 02:12:48,42247.8026,-10.6904,0,0,2021-04-07
407,2021-04-07 07:46:39,42247.8029,-10.7565,0,0,2021-04-07
408,2021-04-08 08:12:53,42247.8029,-11.9464,0,0,2021-04-08
409,2021-04-08 20:39:23,42247.804,-12.5334,0,0,2021-04-08
410,2021-04-09 08:42:42,42247.8077,-13.1545,0,0,2021-04-09
411,2021-04-09 20:45:51,42247.8153,-13.6324,0,0,2021-04-09
412,2021-04-10 08:49:10,42247.8207,-14.2503,0,0,2021-04-10
413,2021-04-11 07:12:42,42247.8322,-14.865,0,0,2021-04-11
414,2021-04-11 20:59:18,42247.8421,-15.8313,0,0,2021-04-11
415,2021-04-14 07:32:56,42247.8996,-18.1509,0,0,2021-04-14
416,2021-04-15 09:22:53,42247.9303,-19.7305,0,0,2021-04-15
417,2021-04-15 21:26:20,42247.948,-20.2278,0,0,2021-04-15
418,2021-04-16 07:46:25,42247.9615,-20.3457,0,0,2021-04-16
419,2021-04-16 19:49:49,42247.9796,-20.7961,0,0,2021-04-16
420,2021-04-17 09:36:25,42248.0018,-21.9199,0,0,2021-04-17
421,2021-04-17 19:56:38,42248.0196,-21.8986,0,0,2021-04-17
422,2021-04-18 08:11:45,42248.0441,-22.6015,0,0,2021-04-18
423,2021-04-18 20:03:21,42248.066,-23.0019,0,0,2021-04-18
424,2021-04-19 08:20:27,42248.0863,-23.7112,0,0,2021-04-19
425,2021-04-19 20:22:13,42248.1103,-24.1692,0,0,2021-04-19
426,2021-04-20 08:13:28,42248.1348,-24.746,0,0,2021-04-20
427,2021-04-20 20:16:44,42248.1585,-25.2087,0,0,2021-04-20
428,2021-04-21 04:28:42,42248.1793,-25.2708,0,0,2021-04-21
429,2021-04-22 08:26:56,42248.2438,-26.95,0,0,2021-04-22
430,2021-04-22 19:59:42,42248.2751,-27.2597,0,0,2021-04-22
431,2021-04-23 08:33:38,42248.3024,-28.0526,0,0,2021-04-23
432,2021-04-24 08:40:21,42248.3621,-29.1556,0,0,2021-04-24
433,2021-04-24 20:43:46,42248.3948,-29.633,0,0,2021-04-24
434,2021-04-25 00:37:57,42248.4078,-30.1951,0,0,2021-04-25
435,2021-04-26 07:10:40,42248.4909,-30.8858,0,0,2021-04-26
436,2021-04-26 20:57:11,42248.5326,-31.8475,0,0,2021-04-26
437,2021-04-27 09:00:36,42248.5689,-32.4684,0,0,2021-04-27
438,2021-04-27 21:03:55,42248.6056,-32.9552,0,0,2021-04-27
439,2021-04-28 21:10:40,42248.6867,-34.0643,0,0,2021-04-28
440,2021-04-29 09:14:01,42248.7298,-34.6791,0,0,2021-04-29
441,2021-04-29 19:34:12,42248.7664,-34.6423,0,0,2021-04-29
442,2021-04-30 09:20:52,42248.8154,-35.7858,0,0,2021-04-30
443,2021-04-30 21:23:55,42248.8586,-36.2819,0,0,2021-04-30
444,2021-05-01 09:27:23,42248.905,-36.8915,0,0,2021-05-01
445,2021-05-01 21:30:45,42248.9496,-37.3924,0,0,2021-05-01
446,2021-05-02 21:37:22,42249.0425,-38.502,0,0,2021-05-02
447,2021-05-03 09:40:46,42249.0907,-39.1054,0,0,2021-05-03
448,2021-05-03 20:00:53,42249.1316,-39.0902,0,0,2021-05-03
449,2021-05-04 09:47:27,42249.189,-40.2132,0,0,2021-05-04
450,2021-05-04 20:07:36,42249.2316,-40.2068,0,0,2021-05-04
451,2021-05-05 08:11:03,42249.2814,-40.859,0,0,2021-05-05
452,2021-05-05 20:14:19,42249.3299,-41.3247,0,0,2021-05-05
453,2021-05-06 08:17:43,42249.3806,-41.9747,0,0,2021-05-06
454,2021-05-06 20:21:08,42249.4313,-42.4447,0,0,2021-05-06
455,2021-05-07 20:27:50,42249.5328,-43.5656,0,0,2021-05-07
456,2021-05-08 20:34:34,42249.6364,-44.6881,0,0,2021-05-08
457,2021-05-09 08:37:54,42249.6872,-45.3318,0,0,2021-05-09
458,2021-05-09 20:41:19,42249.7396,-45.8117,0,0,2021-05-09
459,2021-05-10 08:44:39,42249.7937,-46.4537,0,0,2021-05-10
460,2021-05-10 20:48:02,42249.8475,-46.937,0,0,2021-05-10
461,2021-05-11 20:54:42,42249.9526,-48.0626,0,0,2021-05-11
462,2021-05-12 08:58:05,42250.0041,-48.6997,0,0,2021-05-12
463,2021-05-13 10:26:26,42250.1185,-50.1397,0,0,2021-05-13
464,2021-05-14 02:47:27,42250.1932,-50.4385,0,0,2021-05-14
465,2021-05-14 09:27:09,42250.2214,-51.0194,0,0,2021-05-14
466,2021-05-15 08:31:42,42250.3262,-51.8573,0,0,2021-05-15
467,2021-05-15 20:41:12,42250.3814,-52.3699,0,0,2021-05-15
468,2021-05-16 10:29:26,42250.4383,-53.4377,0,0,2021-05-16
469,2021-05-17 19:51:53,42250.5874,-54.3112,0,0,2021-05-17
470,2021-05-18 09:38:27,42250.6482,-55.4583,0,0,2021-05-18
471,2021-05-18 19:58:36,42250.6987,-55.4457,0,0,2021-05-18
472,2021-05-19 09:45:11,42250.7584,-56.5871,0,0,2021-05-19
473,2021-05-20 10:42:49,42250.8689,-57.8771,0,0,2021-05-20
474,2021-05-20 21:55:06,42250.9185,-58.2331,0,0,2021-05-20
475,2021-05-21 08:15:11,42250.9655,-58.3785,0,0,2021-05-21
476,2021-05-21 22:38:48,42251.0326,-59.5007,0,0,2021-05-21
477,2021-05-22 10:02:53,42251.081,-59.9662,0,0,2021-05-22
478,2021-05-22 20:25:15,42251.1292,-59.9972,0,0,2021-05-22
479,2021-05-23 10:17:12,42251.1856,-61.1213,0,0,2021-05-23
480,2021-05-23 20:10:42,42251.2343,-61.0283,0,0,2021-05-23
481,2021-05-24 10:06:21,42251.2946,-62.193,0,0,2021-05-24
482,2021-05-24 20:12:42,42251.3391,-62.1462,0,0,2021-05-24
483,2021-05-25 11:13:32,42251.4059,-63.4713,0,0,2021-05-25
484,2021-05-26 10:12:10,42251.5051,-64.4322,0,0,2021-05-26
485,2021-05-27 01:01:42,42251.5784,-65.131,0,0,2021-05-27
486,2021-05-28 09:19:53,42251.7212,-66.4472,0,0,2021-05-28
487,2021-05-28 10:37:35,42251.7266,-66.7361,0,0,2021-05-28
488,2021-05-29 11:00:53,42251.8373,-67.9053,0,0,2021-05-29
489,2021-05-29 21:12:13,42251.8872,-68.0161,0,0,2021-05-29
490,2021-05-30 08:39:31,42251.9365,-68.4872,0,0,2021-05-30
491,2021-05-30 19:35:43,42251.9853,-68.6431,0,0,2021-05-30
492,2021-05-31 02:52:07,42252.0174,-69.2825,0,0,2021-05-31
493,2021-05-31 09:22:19,42252.0464,-69.8063,0,0,2021-05-31
494,2021-05-31 19:42:28,42252.0932,-69.7928,0,0,2021-05-31
495,2021-06-01 09:29:01,42252.1462,-70.9542,0,0,2021-06-01
496,2021-06-01 19:49:10,42252.1904,-70.943,0,0,2021-06-01
497,2021-06-02 10:35:41,42252.2473,-72.321,0,0,2021-06-02
498,2021-06-03 09:42:22,42252.3443,-73.253,0,0,2021-06-03
499,2021-06-04 08:05:56,42252.4339,-73.9241,0,0,2021-06-04
500,2021-06-04 20:09:19,42252.4824,-74.4072,0,0,2021-06-04
501,2021-06-04 21:52:27,42252.4902,-74.9269,0,0,2021-06-04
502,2021-06-05 09:55:50,42252.5336,-75.5545,0,0,2021-06-05
503,2021-06-05 20:15:57,42252.5762,-75.5653,0,0,2021-06-05
504,2021-06-06 10:02:30,42252.6249,-76.7057,0,0,2021-06-06
505,2021-06-07 08:25:58,42252.7061,-77.3933,0,0,2021-06-07
506,2021-06-07 20:29:23,42252.7537,-77.8863,0,0,2021-06-07
507,2021-06-08 10:38:17,42252.7991,-79.0799,0,0,2021-06-08
508,2021-06-08 20:36:02,42252.8402,-79.0485,0,0,2021-06-08
509,2021-06-09 08:39:27,42252.8789,-79.7141,0,0,2021-06-09
510,2021-06-09 20:42:44,42252.9231,-80.2123,0,0,2021-06-09
511,2021-06-10 08:46:09,42252.9589,-80.8755,0,0,2021-06-10
512,2021-06-11 10:25:46,42253.0367,-82.4317,0,0,2021-06-11
513,2021-06-12 10:36:13,42253.1125,-83.5966,0,0,2021-06-12
514,2021-06-12 12:26:21,42253.117,-83.7135,0,0,2021-06-12
515,2021-06-13 09:06:16,42253.1787,-84.3647,0,0,2021-06-13
516,2021-06-13 21:09:38,42253.2148,-84.8753,0,0,2021-06-13
517,2021-06-14 09:12:54,42253.2427,-85.5283,0,0,2021-06-14
518,2021-06-14 21:16:18,42253.2754,-86.0419,0,0,2021-06-14
519,2021-06-15 10:34:05,42253.3047,-86.9896,0,0,2021-06-15
520,2021-06-15 19:39:47,42253.3303,-86.6925,0,0,2021-06-15
521,2021-06-16 09:38:02,42253.3582,-87.9095,0,0,2021-06-16
522,2021-06-16 19:46:27,42253.3813,-87.8565,0,0,2021-06-16
523,2021-06-17 11:09:42,42253.4134,-89.3504,0,0,2021-06-17
524,2021-06-18 10:04:42,42253.465,-90.291,0,0,2021-06-18
525,2021-06-19 09:46:28,42253.5149,-91.3523,0,0,2021-06-19
526,2021-06-19 21:49:49,42253.5419,-91.881,0,0,2021-06-19
527,2021-06-20 02:52:01,42253.5541,-91.9353,0,0,2021-06-20
528,2021-06-20 09:53:06,42253.5591,-92.5166,0,0,2021-06-20
529,2021-06-21 09:59:53,42253.6039,-93.6817,0,0,2021-06-21
530,2021-06-22 07:45:53,42253.6451,-94.2034,0,0,2021-06-22
531,2021-06-23 10:20:29,42253.6767,-96.0359,0,0,2021-06-23
532,2021-06-23 20:33:22,42253.6964,-96.0438,0,0,2021-06-23
533,2021-06-24 13:52:50,42253.7147,-97.1965,0,0,2021-06-24
534,2021-06-24 20:39:50,42253.7299,-97.2154,0,0,2021-06-24
535,2021-06-25 10:41:42,42253.7542,-98.3862,0,0,2021-06-25
536,2021-06-25 20:46:24,42253.7601,-98.3882,0,0,2021-06-25
537,2021-06-26 11:12:05,42253.7756,-99.6035,0,0,2021-06-26
538,2021-06-27 09:12:15,42253.7953,-100.2995,0,0,2021-06-27
539,2021-06-27 20:59:46,42253.8057,-100.7356,0,0,2021-06-27
540,2021-06-28 12:11:38,42253.8153,-101.9468,0,0,2021-06-28
541,2021-06-28 21:06:21,42253.8195,-101.9088,0,0,2021-06-28
542,2021-06-29 11:36:08,42253.8314,-103.068,0,0,2021-06-29
543,2021-06-30 11:14:06,42253.8376,-104.1724,0,0,2021-06-30
544,2021-07-01 11:36:58,42253.8497,-105.3542,0,0,2021-07-01
545,2021-07-02 11:56:08,42253.8486,-106.515,0,0,2021-07-02
546,2021-07-03 12:03:08,42253.8407,-107.6608,0,0,2021-07-03
547,2021-07-04 09:43:19,42253.8373,-108.4262,0,0,2021-07-04
548,2021-07-04 21:46:42,42253.8362,-108.9555,0,0,2021-07-04
549,2021-07-05 09:57:14,42253.8331,-109.6289,0,0,2021-07-05
550,2021-07-06 11:59:36,42253.8069,-111.0886,0,0,2021-07-06
551,2021-07-06 22:00:04,42253.8015,-111.2994,0,0,2021-07-06
552,2021-07-07 11:41:06,42253.7871,-112.2142,0,0,2021-07-07
553,2021-07-08 11:30:22,42253.7587,-113.3395,0,0,2021-07-08
554,2021-07-08 22:13:25,42253.7457,-113.6392,0,0,2021-07-08
555,2021-07-09 11:42:07,42253.7254,-114.4975,0,0,2021-07-09
556,2021-07-10 11:44:18,42253.684,-115.6403,0,0,2021-07-10
557,2021-07-11 08:46:54,42253.6504,-116.1353,0,0,2021-07-11
558,2021-07-11 11:54:56,42253.6468,-116.7921,0,0,2021-07-11
559,2021-07-12 09:05:26,42253.6054,-117.3621,0,0,2021-07-12
560,2021-07-13 10:33:19,42253.5549,-118.883,0,0,2021-07-13
561,2021-07-13 11:51:49,42253.5512,-119.0678,0,0,2021-07-13
562,2021-07-14 09:06:22,42253.4988,-119.6392,0,0,2021-07-14
563,2021-07-14 11:41:51,42253.4932,-120.1932,0,0,2021-07-14
564,2021-07-16 09:22:07,42253.3771,-121.9845,0,0,2021-07-16
565,2021-07-16 11:50:55,42253.3709,-122.4779,0,0,2021-07-16
566,2021-07-17 12:02:15,42253.3078,-123.6242,0,0,2021-07-17
567,2021-07-18 09:49:19,42253.2449,-124.3775,0,0,2021-07-18
568,2021-07-18 12:26:18,42253.2396,-124.7661,0,0,2021-07-18
569,2021-07-19 11:31:51,42253.1739,-125.854,0,0,2021-07-19
570,2021-07-20 08:03:52,42253.1108,-126.1516,0,0,2021-07-20
571,2021-07-20 10:15:23,42253.1068,-126.7536,0,0,2021-07-20
572,2021-07-21 02:48:15,42253.051,-127.3584,0,0,2021-07-21
573,2021-07-21 09:53:49,42253.0234,-127.7909,0,0,2021-07-21
574,2021-07-22 10:00:32,42252.9516,-128.9508,0,0,2021-07-22
575,2021-07-23 08:24:01,42252.8735,-129.6283,0,0,2021-07-23
576,2021-07-23 10:03:42,42252.8679,-130.0925,0,0,2021-07-23
577,2021-07-24 10:13:50,42252.7799,-131.2622,0,0,2021-07-24
578,2021-07-25 10:06:22,42252.6948,-132.3577,0,0,2021-07-25
579,2021-07-26 10:22:54,42252.5996,-133.5506,0,0,2021-07-26
580,2021-07-27 11:32:42,42252.5007,-134.887,0,0,2021-07-27
581,2021-07-27 14:59:27,42252.4841,-134.6002,0,0,2021-07-27
582,2021-07-28 04:03:35,42252.4336,-135.0318,0,0,2021-07-28
583,2021-07-29 06:51:21,42252.3189,-136.0546,0,0,2021-07-29
584,2021-07-30 09:48:01,42252.2068,-137.8916,0,0,2021-07-30
585,2021-07-31 11:04:13,42252.0946,-139.3058,0,0,2021-07-31
586,2021-07-31 12:02:57,42252.0926,-139.4223,0,0,2021-07-31
587,2021-08-01 10:40:06,42251.9875,-140.3452,0,0,2021-08-01
588,2021-08-02 10:51:20,42251.8728,-141.5009,0,0,2021-08-02
589,2021-08-03 11:46:26,42251.7601,-142.7558,0,0,2021-08-03
590,2021-08-03 15:29:31,42251.7393,-142.3573,0,0,2021-08-03
591,2021-08-04 11:37:50,42251.6384,-143.8548,0,0,2021-08-04
592,2021-08-05 09:50:40,42251.5262,-144.598,0,0,2021-08-05
593,2021-08-06 07:52:19,42251.4161,-145.1741,0,0,2021-08-06
594,2021-08-07 11:01:58,42251.2772,-147.0981,0,0,2021-08-07
595,2021-08-08 09:21:37,42251.1608,-147.7891,0,0,2021-08-08
596,2021-08-08 11:27:47,42251.1456,-148.2753,0,0,2021-08-08
597,2021-08-09 11:22:50,42251.0222,-149.3704,0,0,2021-08-09
598,2021-08-10 10:24:02,42250.899,-150.2789,0,0,2021-08-10
599,2021-08-10 11:56:35,42250.8937,-150.5405,0,0,2021-08-10
600,2021-08-11 12:25:08,42250.7612,-151.6681,0,0,2021-08-11
601,2021-08-12 12:48:30,42250.6271,-152.7679,0,0,2021-08-12
602,2021-08-13 10:48:20,42250.5088,-153.6737,0,0,2021-08-13
603,2021-08-14 12:31:23,42250.3732,-154.9708,0,0,2021-08-14
604,2021-08-15 09:44:32,42250.2583,-155.601,0,0,2021-08-15
605,2021-08-15 12:11:30,42250.2467,-156.0575,0,0,2021-08-15
606,2021-08-16 09:20:57,42250.1377,-156.5849,0,0,2021-08-16
607,2021-08-16 13:35:42,42250.112,-157.1025,0,0,2021-08-16
608,2021-08-17 12:02:20,42249.9993,-158.2369,0,0,2021-08-17
609,2021-08-18 12:00:39,42249.874,-159.3263,0,0,2021-08-18
610,2021-08-18 13:13:42,42249.8672,-159.3261,0,0,2021-08-18
611,2021-08-19 12:00:00,42249.75,-160.4158,0,0,2021-08-19
612,2021-08-20 09:40:17,42249.6438,-161.037,0,0,2021-08-20
613,2021-08-20 11:50:05,42249.6336,-161.4902,0,0,2021-08-20
614,2021-08-21 12:03:58,42249.5074,-162.5974,0,0,2021-08-21
615,2021-08-21 20:14:22,42249.466,-162.2008,0,0,2021-08-21
616,2021-08-22 11:30:04,42249.3891,-163.6213,0,0,2021-08-22
617,2021-08-23 10:07:34,42249.2781,-164.4157,0,0,2021-08-23
618,2021-08-24 11:13:43,42249.1561,-165.7451,0,0,2021-08-24
619,2021-08-25 11:15:31,42249.0411,-166.8319,0,0,2021-08-25
620,2021-08-26 11:34:47,42248.9228,-167.9612,0,0,2021-08-26
621,2021-08-26 13:22:41,42248.9172,-168.0043,0,0,2021-08-26
622,2021-08-27 12:06:20,42248.8129,-169.0961,0,0,2021-08-27
623,2021-08-27 15:09:07,42248.8025,-168.7931,0,0,2021-08-27
624,2021-08-28 11:52:30,42248.7039,-170.1535,0,0,2021-08-28
625,2021-08-29 11:23:01,42248.5937,-171.1639,0,0,2021-08-29
626,2021-08-29 15:40:49,42248.576,-170.8372,0,0,2021-08-29
627,2021-08-30 11:44:51,42248.4889,-172.29,0,0,2021-08-30
628,2021-08-30 19:04:48,42248.4607,-171.6856,0,0,2021-08-30
629,2021-08-31 11:46:34,42248.3869,-173.3668,0,0,2021-08-31
630,2021-08-31 14:57:54,42248.3759,-173.141,0,0,2021-08-31
631,2021-09-01 11:43:34,42248.2861,-174.4328,0,0,2021-09-01
632,2021-09-02 10:37:08,42248.1875,-175.3001,0,0,2021-09-02
633,2021-09-03 11:47:25,42248.0832,-176.5791,0,0,2021-09-03
634,2021-09-04 11:29:18,42247.9897,-177.6062,0,0,2021-09-04
635,2021-09-05 11:19:18,42247.9024,-178.6461,0,0,2021-09-05
636,2021-09-05 20:11:24,42247.8722,-178.3206,0,0,2021-09-05
637,2021-09-06 11:23:48,42247.8187,-179.7243,0,0,2021-09-06
638,2021-09-06 20:18:05,42247.7891,-179.4142,0,0,2021-09-06
639,2021-09-07 11:55:23,42247.7328,179.1412,0,0,2021-09-07
640,2021-09-07 20:24:33,42247.7052,179.4941,0,0,2021-09-07
641,2021-09-08 11:08:12,42247.6505,178.1954,0,0,2021-09-08
642,2021-09-08 17:09:04,42247.6336,178.7107,0,0,2021-09-08
643,2021-09-09 11:13:49,42247.5739,177.116,0,0,2021-09-09
644,2021-09-09 17:33:03,42247.5564,177.6838,0,0,2021-09-09
645,2021-09-10 15:21:07,42247.4959,176.2621,0,0,2021-09-10
646,2021-09-11 11:30:55,42247.437,174.9471,0,0,2021-09-11
647,2021-09-11 20:51:32,42247.4133,175.1259,0,0,2021-09-11
648,2021-09-12 11:53:01,42247.3781,173.8391,0,0,2021-09-12
649,2021-09-12 20:58:20,42247.3601,174.0335,0,0,2021-09-12
650,2021-09-13 06:18:20,42247.3381,173.8987,0,0,2021-09-13
651,2021-09-14 10:51:35,42247.2739,171.8935,0,0,2021-09-14
652,2021-09-15 09:03:12,42247.2313,171.3111,0,0,2021-09-15
653,2021-09-15 11:31:08,42247.2285,170.7133,0,0,2021-09-15
654,2021-09-16 09:21:23,42247.193,170.1703,0,0,2021-09-16
655,2021-09-17 11:15:26,42247.1643,168.6424,0,0,2021-09-17
656,2021-09-18 11:08:31,42247.1389,167.6073,0,0,2021-09-18
657,2021-09-18 15:37:38,42247.1358,167.8428,0,0,2021-09-18
658,2021-09-19 12:25:41,42247.1088,166.395,0,0,2021-09-19
659,2021-09-20 12:25:42,42247.0846,165.3394,0,0,2021-09-20
660,2021-09-21 12:15:42,42247.0719,164.2921,0,0,2021-09-21
661,2021-09-21 15:13:40,42247.073,164.5874,0,0,2021-09-21
662,2021-09-21 20:15:00,42247.071,164.7193,0,0,2021-09-21
663,2021-09-22 12:26:18,42247.062,163.2266,0,0,2021-09-22
664,2021-09-22 16:37:48,42247.0651,163.8069,0,0,2021-09-22
665,2021-09-23 12:46:55,42247.0589,162.1626,0,0,2021-09-23
666,2021-09-23 20:28:17,42247.06,162.552,0,0,2021-09-23
667,2021-09-24 11:52:09,42247.0634,161.1598,0,0,2021-09-24
668,2021-09-24 20:35:04,42247.0654,161.4661,0,0,2021-09-24
669,2021-09-25 17:32:28,42247.0733,160.7469,0,0,2021-09-25
670,2021-09-25 20:41:39,42247.0741,160.3803,0,0,2021-09-25
671,2021-09-26 10:42:30,42247.0747,159.2565,0,0,2021-09-26
672,2021-09-26 20:48:21,42247.0829,159.2942,0,0,2021-09-26
673,2021-09-27 10:35:30,42247.0944,158.2278,0,0,2021-09-27
674,2021-09-27 20:55:02,42247.1029,158.2066,0,0,2021-09-27
675,2021-09-28 12:58:58,42247.1181,156.8812,0,0,2021-09-28
676,2021-09-29 13:00:09,42247.1443,155.8244,0,0,2021-09-29
677,2021-09-29 21:08:27,42247.1544,156.0295,0,0,2021-09-29
678,2021-09-30 12:57:21,42247.171,154.7665,0,0,2021-09-30
679,2021-10-01 10:47:07,42247.202,153.9577,0,0,2021-10-01
680,2021-10-01 21:21:47,42247.2209,153.8508,0,0,2021-10-01
681,2021-10-02 12:45:49,42247.2477,152.6497,0,0,2021-10-02
682,2021-10-03 12:40:07,42247.2848,151.5936,0,0,2021-10-03
683,2021-10-03 21:35:07,42247.3043,151.6701,0,0,2021-10-03
684,2021-10-04 12:46:16,42247.3356,150.533,0,0,2021-10-04
685,2021-10-04 21:41:51,42247.3556,150.5784,0,0,2021-10-04
686,2021-10-05 12:41:53,42247.3967,149.4733,0,0,2021-10-05
687,2021-10-05 21:48:13,42247.4184,149.4869,0,0,2021-10-05
688,2021-10-06 12:45:26,42247.4533,148.4127,0,0,2021-10-06
689,2021-10-07 12:53:10,42247.5167,147.3516,0,0,2021-10-07
690,2021-10-07 21:05:02,42247.5435,147.5786,0,0,2021-10-07
691,2021-10-08 10:04:58,42247.5812,146.722,0,0,2021-10-08
692,2021-10-08 20:25:01,42247.6147,146.6984,0,0,2021-10-08
693,2021-10-08 22:08:16,42247.6198,146.2079,0,0,2021-10-08
694,2021-10-09 20:31:44,42247.6931,145.6076,0,0,2021-10-09
695,2021-10-10 09:43:42,42247.7409,144.6937,0,0,2021-10-10
696,2021-10-10 22:21:36,42247.7894,144.0189,0,0,2021-10-10
697,2021-10-11 10:24:54,42247.8345,143.4459,0,0,2021-10-11
698,2021-10-11 20:45:07,42247.8745,143.4196,0,0,2021-10-11
699,2021-10-12 11:38:20,42247.9314,142.1261,0,0,2021-10-12
700,2021-10-12 20:51:40,42247.9686,142.3241,0,0,2021-10-12
701,2021-10-12 22:34:55,42247.9765,141.8285,0,0,2021-10-12
702,2021-10-13 10:38:20,42248.0221,141.2599,0,0,2021-10-13
703,2021-10-13 20:58:24,42248.0655,141.2264,0,0,2021-10-13
704,2021-10-14 09:58:42,42248.1261,140.3622,0,0,2021-10-14
705,2021-10-14 22:48:18,42248.1841,139.6353,0,0,2021-10-14
706,2021-10-15 10:51:36,42248.239,139.0705,0,0,2021-10-15
707,2021-10-15 22:54:50,42248.2945,138.5384,0,0,2021-10-15
708,2021-10-16 10:04:42,42248.3455,138.1958,0,0,2021-10-16
709,2021-10-17 05:29:29,42248.4368,137.7995,0,0,2021-10-17
710,2021-10-17 09:56:42,42248.4576,137.1602,0,0,2021-10-17
711,2021-10-18 09:28:24,42248.5788,136.2157,0,0,2021-10-18
712,2021-10-18 21:15:15,42248.643,135.7886,0,0,2021-10-18
713,2021-10-19 09:35:04,42248.707,135.1091,0,0,2021-10-19
714,2021-10-19 14:04:42,42248.7295,134.6076,0,0,2021-10-19
715,2021-10-19 21:38:26,42248.7673,134.5992,0,0,2021-10-19
716,2021-10-20 09:41:44,42248.8304,134.0021,0,0,2021-10-20
717,2021-10-21 10:20:42,42248.967,132.7479,0,0,2021-10-21
718,2021-10-21 21:51:41,42249.0293,132.3768,0,0,2021-10-21
719,2021-10-22 09:55:01,42249.0947,131.7824,0,0,2021-10-22
720,2021-10-22 21:58:19,42249.1614,131.2638,0,0,2021-10-22
721,2021-10-23 09:07:02,42249.224,130.9196,0,0,2021-10-23
722,2021-10-23 22:04:47,42249.2961,130.1499,0,0,2021-10-23
723,2021-10-24 10:07:59,42249.3668,129.5585,0,0,2021-10-24
724,2021-10-24 22:11:21,42249.437,129.0336,0,0,2021-10-24
725,2021-10-25 22:18:04,42249.5787,127.9154,0,0,2021-10-25
726,2021-10-26 08:38:03,42249.639,127.7877,0,0,2021-10-26
727,2021-10-27 10:27:58,42249.7945,126.2098,0,0,2021-10-27
728,2021-10-27 22:31:17,42249.8652,125.6764,0,0,2021-10-27
729,2021-10-28 08:38:42,42249.9252,125.6055,0,0,2021-10-28
730,2021-10-28 10:34:34,42249.9365,125.0918,0,0,2021-10-28
731,2021-10-29 10:41:13,42250.0836,123.9721,0,0,2021-10-29
732,2021-10-29 21:49:15,42250.1478,123.6938,0,0,2021-10-29
733,2021-10-30 09:04:42,42250.216,123.3089,0,0,2021-10-30
734,2021-10-30 10:47:57,42250.2284,122.8513,0,0,2021-10-30
735,2021-10-31 10:54:35,42250.3755,121.7297,0,0,2021-10-31
736,2021-11-01 11:01:09,42250.5243,120.6071,0,0,2021-11-01
737,2021-11-01 21:21:20,42250.5871,120.5408,0,0,2021-11-01
738,2021-11-02 09:24:34,42250.6604,119.927,0,0,2021-11-02
739,2021-11-02 21:27:52,42250.7364,119.4086,0,0,2021-11-02
740,2021-11-03 09:31:15,42250.8145,118.7946,0,0,2021-11-03
741,2021-11-03 21:38:50,42250.8914,118.2522,0,0,2021-11-03
742,2021-11-04 09:37:54,42250.9661,117.661,0,0,2021-11-04
743,2021-11-04 22:04:01,42251.0419,117.0251,0,0,2021-11-04
744,2021-11-05 09:56:11,42251.1191,116.4723,0,0,2021-11-05
745,2021-11-05 21:47:45,42251.1935,115.999,0,0,2021-11-05
746,2021-11-06 09:51:05,42251.2707,115.3887,0,0,2021-11-06
