Timestamp,Value,Category
2022/2/20 21:46,42164.2327,0
2022/2/21 14:59,42164.173,2
2022/2/22 18:34,42164.0651,2
2022/2/26 22:26,42164.8892,2
2022/2/27 22:33,42164.8772,2
2022/2/28 14:46,42164.8379,2
2022/3/1 14:10,42164.7603,2
2022/3/2 20:53,42164.6619,0
2022/3/3 15:10,42164.5755,0
2022/3/4 14:24,42164.4833,0
2022/3/5 14:46,42164.3796,0
2022/3/6 11:17,42164.3003,0
2022/3/7 13:48,42164.1887,0
2022/3/8 21:51,42164.0494,0
2022/3/9 14:25,42163.9793,0
2022/3/10 13:28,42163.8304,0
2022/3/11 13:35,42163.7304,0
2022/3/12 15:16,42163.6067,0
2022/3/13 15:51,42163.4876,0
2022/3/14 13:55,42163.3943,0
2022/3/15 20:55,42163.2793,0
2022/3/16 14:58,42163.2008,0
2022/3/17 15:29,42163.1173,0
2022/3/18 21:18,42163.1221,0
2022/3/19 13:01,42163.0299,0
2022/3/20 22:25,42162.9542,0
2022/3/21 21:36,42162.9211,0
2022/3/22 22:08,42162.8533,0
2022/3/23 13:13,42162.8149,0
2022/3/24 2:59,42162.7795,2
2022/3/25 3:06,42162.7697,2
2022/3/26 5:16,42162.6898,2
2022/3/27 22:16,42166.0118,2
2022/3/28 18:57,42165.9397,2
2022/3/29 19:20,42165.8391,2
2022/3/30 19:30,42165.7252,0
2022/3/31 21:00,42165.6187,0
2022/4/1 22:30,42165.5038,0
2022/4/2 23:25,42165.3899,0
2022/4/3 4:07,42165.3639,0
2022/4/4 14:34,42165.213,0
2022/4/5 15:28,42165.1113,0
2022/4/6 13:04,42165.0087,0
2022/4/7 18:21,42164.8842,0
2022/4/8 20:38,42164.7802,0
2022/4/9 14:50,42164.7059,0
2022/4/10 13:31,42164.6168,0
2022/4/11 15:46,42164.5164,0
2022/4/12 14:37,42164.4281,0
2022/4/13 12:08,42164.284,0
2022/4/14 13:58,42164.2019,0
2022/4/15 22:07,42164.0998,0
2022/4/16 12:28,42164.0681,0
2022/4/17 14:18,42163.9877,0
2022/4/18 23:37,42163.8882,0
2022/4/19 11:04,42163.9089,0
2022/4/20 14:34,42163.8388,0
2022/4/21 13:01,42163.7867,0
2022/4/22 13:08,42163.7284,2
2022/4/23 2:54,42163.7077,2
2022/4/24 13:21,42164.3748,2
2022/4/25 11:45,42164.2655,2
2022/4/27 1:07,42164.5834,2
2022/4/28 13:48,42164.4385,2
2022/4/29 3:35,42164.379,2
2022/4/30 0:14,42164.3289,2
2022/5/1 23:10,42165.3496,2
2022/5/2 14:46,42165.3838,2
2022/5/3 22:23,42165.3451,2
2022/5/4 15:12,42165.2876,0
2022/5/5 23:17,42165.1836,0
2022/5/6 21:08,42165.1071,0
2022/5/7 13:04,42165.0602,0
2022/5/8 13:11,42164.9747,0
2022/5/9 14:39,42164.8876,0
2022/5/10 22:11,42164.7822,0
2022/5/11 14:33,42164.7353,0
2022/5/12 11:54,42164.6765,0
2022/5/13 20:37,42164.5691,0
2022/5/14 21:34,42164.4839,0
2022/5/15 21:35,42164.4169,0
2022/5/16 20:57,42164.3381,0
2022/5/17 0:24,42164.3356,0
2022/5/18 14:34,42164.2515,0
2022/5/19 21:45,42164.1954,0
2022/5/20 21:48,42164.1536,0
2022/5/21 15:24,42164.1124,0
2022/5/22 21:37,42164.0376,0
2022/5/23 13:07,42163.988,0
2022/5/24 11:30,42163.9109,0
2022/5/25 14:34,42163.8192,0
2022/5/26 14:33,42163.7556,0
2022/5/27 22:26,42163.646,0
2022/5/28 20:19,42163.5605,0
2022/5/29 14:34,42163.4952,2
2022/5/30 0:28,42163.4531,2
2022/5/31 16:56,42163.2917,2
2022/6/2 20:31,42165.7238,2
2022/6/3 14:19,42165.6574,2
2022/6/4 21:47,42165.5422,2
2022/6/5 21:15,42165.4592,0
2022/6/6 12:55,42165.4208,0
2022/6/7 15:48,42165.3341,0
2022/6/8 21:45,42165.2335,0
2022/6/9 20:08,42165.1645,0
2022/6/10 20:17,42165.0888,0
2022/6/11 20:21,42165.016,0
2022/6/12 20:24,42164.9417,0
2022/6/13 21:54,42164.9204,0
2022/6/14 17:39,42164.8988,0
2022/6/15 22:31,42164.836,0
2022/6/16 1:24,42164.827,0
2022/6/19 14:34,42164.5982,0
2022/6/20 20:05,42164.5161,0
2022/6/21 20:39,42164.4432,0
2022/6/22 14:37,42164.3872,0
2022/6/23 14:50,42164.3028,0
2022/6/24 18:46,42164.1971,0
2022/6/25 22:12,42164.0967,0
2022/6/27 17:44,42163.9201,0
2022/6/28 19:57,42163.831,2
2022/6/29 5:06,42163.81,2
2022/6/30 5:09,42163.6799,2
2022/7/1 13:55,42165.4379,2
2022/7/2 14:02,42165.379,2
2022/7/3 14:08,42165.3134,2
2022/7/4 12:31,42165.2447,0
2022/7/5 11:54,42165.18,0
2022/7/6 11:25,42165.1163,0
2022/7/7 14:50,42165.0319,0
2022/7/8 23:36,42164.9397,0
2022/7/10 15:08,42164.8239,0
2022/7/11 18:33,42164.7502,0
2022/7/12 13:24,42164.6874,0
2022/7/13 20:23,42164.6249,0
2022/7/14 20:30,42164.5584,0
2022/7/15 20:36,42164.4928,0
2022/7/16 12:06,42164.4606,0
2022/7/17 13:56,42164.397,0
2022/7/18 14:03,42164.3246,0
2022/7/19 23:44,42164.2246,0
2022/7/21 12:39,42164.1147,0
2022/7/22 11:02,42164.0376,0
2022/7/23 4:15,42163.9664,0
2022/7/24 2:38,42163.8868,0
2022/7/25 11:21,42163.7713,0
2022/7/26 11:39,42163.6586,0
2022/7/27 5:02,42163.5759,0
2022/7/28 2:46,42163.4983,2
2022/7/29 4:45,42163.5128,2
2022/7/30 4:27,42163.3522,2
2022/7/31 22:20,42164.9047,2
2022/8/1 22:26,42164.8382,2
2022/8/2 3:36,42164.8262,2
2022/8/3 12:19,42164.7112,0
2022/8/4 15:52,42164.6524,0
2022/8/5 21:09,42164.5826,0
2022/8/6 19:32,42164.5094,0
2022/8/7 22:15,42164.4721,0
2022/8/8 12:51,42164.4343,0
2022/8/9 2:38,42164.3956,0
2022/8/10 11:55,42164.3255,0
2022/8/11 14:54,42164.2565,0
2022/8/12 13:17,42164.1895,0
2022/8/13 16:26,42164.0931,0
2022/8/16 16:49,42163.8425,0
2022/8/17 22:26,42163.81,0
2022/8/19 1:59,42163.6614,0
2022/8/20 22:29,42163.4467,0
2022/8/21 14:26,42163.3732,0
2022/8/22 15:52,42163.2561,2
